ImageId,file_path_image,file_path_mask_eroded_0_dilated_0,is_test,is_train,is_valid,n_buildings
2663,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_007.png,0,1,0,
2664,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_008.png,0,1,0,
2665,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_009.png,0,1,0,
2666,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_010.png,0,1,0,
2667,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_011.png,0,1,0,
2668,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_012.png,0,1,0,
2669,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_013.png,0,1,0,
2670,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_014.png,0,1,0,
2671,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000087-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000087-RGB-7cm_015.png,0,1,0,
2672,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_000.png,0,1,0,
2673,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_001.png,0,1,0,
2674,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_002.png,0,1,0,
2675,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_003.png,0,1,0,
2676,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_004.png,0,1,0,
2677,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_005.png,0,1,0,
2678,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_006.png,0,1,0,
2679,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_007.png,0,1,0,
2680,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_008.png,0,1,0,
2681,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_009.png,0,1,0,
2682,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_010.png,0,1,0,
2683,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_011.png,0,1,0,
2684,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_012.png,0,1,0,
2685,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_013.png,0,1,0,
2686,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_014.png,0,1,0,
2687,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000088-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000088-RGB-7cm_015.png,0,1,0,
2688,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_000.png,0,1,0,
2689,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_001.png,0,1,0,
2690,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_002.png,0,1,0,
2691,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_003.png,0,1,0,
2692,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_004.png,0,1,0,
2693,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_005.png,0,1,0,
2694,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_006.png,0,1,0,
2695,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_007.png,0,1,0,
2696,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_008.png,0,1,0,
2697,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_009.png,0,1,0,
2698,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_010.png,0,1,0,
2699,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_011.png,0,1,0,
2700,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_012.png,0,1,0,
2701,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_013.png,0,1,0,
2702,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_014.png,0,1,0,
2703,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000089-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000089-RGB-7cm_015.png,0,1,0,
2704,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_000.png,0,1,0,
2705,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_001.png,0,1,0,
2706,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_002.png,0,1,0,
2707,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_003.png,0,1,0,
2708,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_004.png,0,1,0,
2709,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_005.png,0,1,0,
2710,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_006.png,0,1,0,
2711,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_007.png,0,1,0,
2712,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_008.png,0,1,0,
2713,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_009.png,0,1,0,
2714,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_010.png,0,1,0,
2715,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_011.png,0,1,0,
2716,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_012.png,0,1,0,
2717,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_013.png,0,1,0,
2718,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_014.png,0,1,0,
2719,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000090-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000090-RGB-7cm_015.png,0,1,0,
2720,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_000.png,0,1,0,
2721,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_001.png,0,1,0,
2722,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_002.png,0,1,0,
2723,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_003.png,0,1,0,
2724,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_004.png,0,1,0,
2725,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_005.png,0,1,0,
2726,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_006.png,0,1,0,
2727,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_007.png,0,1,0,
2728,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_008.png,0,1,0,
2729,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_009.png,0,1,0,
2730,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_010.png,0,1,0,
2731,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_011.png,0,1,0,
2732,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_012.png,0,1,0,
2733,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_013.png,0,1,0,
2734,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_014.png,0,1,0,
2735,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000091-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000091-RGB-7cm_015.png,0,1,0,
2736,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_000.png,0,1,0,
2737,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_001.png,0,1,0,
2738,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_002.png,0,1,0,
2739,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_003.png,0,1,0,
2740,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_004.png,0,1,0,
2741,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_005.png,0,1,0,
2742,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_006.png,0,1,0,
2743,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_007.png,0,1,0,
2744,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_008.png,0,1,0,
2745,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_009.png,0,1,0,
2746,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_010.png,0,1,0,
2747,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_011.png,0,1,0,
2748,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_012.png,0,1,0,
2749,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_013.png,0,1,0,
2750,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_014.png,0,1,0,
2751,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000092-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000092-RGB-7cm_015.png,0,1,0,
2752,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_000.png,0,1,0,
2753,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_001.png,0,1,0,
2754,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_002.png,0,1,0,
2755,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_003.png,0,1,0,
2756,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_004.png,0,1,0,
2757,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_005.png,0,1,0,
2758,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_006.png,0,1,0,
2759,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_007.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_007.png,0,1,0,
2760,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_008.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_008.png,0,1,0,
2761,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_009.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_009.png,0,1,0,
2762,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_010.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_010.png,0,1,0,
2763,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_011.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_011.png,0,1,0,
2764,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_012.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_012.png,0,1,0,
2765,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_013.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_013.png,0,1,0,
2766,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_014.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_014.png,0,1,0,
2767,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000093-RGB-7cm_015.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000093-RGB-7cm_015.png,0,1,0,
2768,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000094-RGB-7cm_000.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000094-RGB-7cm_000.png,0,1,0,
2769,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000094-RGB-7cm_001.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000094-RGB-7cm_001.png,0,1,0,
2770,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000094-RGB-7cm_002.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000094-RGB-7cm_002.png,0,1,0,
2771,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000094-RGB-7cm_003.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000094-RGB-7cm_003.png,0,1,0,
2772,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000094-RGB-7cm_004.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000094-RGB-7cm_004.png,0,1,0,
2773,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000094-RGB-7cm_005.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000094-RGB-7cm_005.png,0,1,0,
2774,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/train/images/000036_000094-RGB-7cm_006.tif,/Users/sukryool.kang/data/GIS_data/LosAngeles_2017/TILE/mask/images/000036_000094-RGB-7cm_006.png,0,1,0,
